frames,return
0,131.2879883475903
10000,7.4831725282507255
20000,226.1755278547497
30000,554.8365688468791
40000,718.8160599236999
50000,820.0314989343528
60000,623.8320753701099
70000,781.117328720754
80000,701.8795677149724
90000,796.7210037851511
100000,766.4372930140258
110000,805.2721416095574
120000,889.6533321778406
130000,885.7282307729932
140000,481.89545284184624
150000,885.399249606415
160000,840.190109795786
170000,942.4419939906923
180000,662.498984540766
190000,860.9463652724088
200000,897.4263746008885
210000,881.5693075269066
220000,910.6221637374354
230000,859.0864597742194
240000,901.6522778500251
250000,861.003755056111
260000,995.2745189531179
270000,825.1788006479946
280000,816.9050498012652
290000,1036.6956864990934
300000,1012.9995987197071
310000,1383.8431401614678
320000,1420.7840999097723
330000,1459.121479881431
340000,1503.602990826567
350000,1554.447141077063
360000,1593.5132022175253
370000,1649.6297938195087
380000,1680.1337458768498
390000,1716.7948187738073
400000,1711.5280009555047
410000,1728.7651878630084
420000,1740.457689833019
430000,1806.9021808357743
440000,1822.4415034917604
450000,1851.1075149550195
460000,1872.391064772861
470000,1900.9380312187193
480000,1965.7690024773178
490000,2029.856441860456
500000,2030.3915388593382
510000,2048.319284911003
520000,2095.4649085436063
530000,2091.736868377764
540000,2094.8655395598043
550000,2181.311190330284
560000,2184.5112445508616
570000,2163.3534895369166
580000,2183.7438971076263
590000,2215.931060409172
600000,2217.1683446144725
610000,2259.9406988608534
620000,2309.316716860763
630000,2380.7620524608374
640000,2406.844988995244
650000,2378.487054774465
660000,2345.70398428232
670000,2404.147711728997
680000,2427.289367027032
690000,2484.495518865735
700000,2504.252612345812
710000,2515.019082770778
720000,2543.04811047732
730000,2567.6121824294632
740000,2611.067187854162
750000,2592.21046913178
760000,2562.5517435698875
770000,2608.7267956092305
780000,2605.4645592296692
790000,2626.2590931304626
800000,2642.818811567899
810000,2674.429101952906
820000,2683.7723626026814
830000,2610.802091966709
840000,2661.6198021345153
850000,2687.4088151832734
860000,2721.158290205019
870000,2703.4554796526154
880000,2735.1596303769225
890000,2726.581049546439
900000,2724.7259054373285
910000,2750.5000210534167
920000,2748.9991844964793
930000,2787.049999025992
940000,2729.9547891280085
950000,2768.802928693543
960000,2745.3079185460965
970000,2763.443755829768
980000,2766.969081885176
990000,2775.766329983984
1000000,2794.373345361698
